what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872471860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872564789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872567286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872583491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872600235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872600370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872603327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872642611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872729776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872734163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872735863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872738483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872739533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872797482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872805329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872961514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872964654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872995357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451872997057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451873082511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451873083621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451873404299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451873408549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451873413859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451873420919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451873425269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451873433970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451873462924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451873463694
