what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1452592548861
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1452592548861
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1452592548862
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1452592548863
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1452592548863
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1452592548864
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1452592548864
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1452592548865
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1452592548865
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1452592548866
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1452592548866
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1452592548867
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1452592548867
started,bundle,com.altera.sbtgui.core,14.0.0.200,"com.altera.sbtgui.core",1452592548867
started,bundle,com.altera.sbtgui.integration,14.0.0.200,"com.altera.sbtgui.integration",1452592548868
started,bundle,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch",1452592548868
started,bundle,com.altera.sbtgui.project,14.0.0.200,"com.altera.sbtgui.project",1452592548868
started,bundle,com.altera.systemconsole,14.0.0.200,"com.altera.systemconsole",1452592548869
started,bundle,com.altera.systemconsole.designs.plugin,14.0.0.200,"com.altera.systemconsole.designs.plugin",1452592548869
started,bundle,com.altera.utilities,14.0.0.200,"com.altera.utilities",1452592548869
os,sysinfo,,,"win32",1452592548871
arch,sysinfo,,,"x86_64",1452592548871
ws,sysinfo,,,"win32",1452592548871
locale,sysinfo,,,"zh_CN",1452592548872
processors,sysinfo,,,"4",1452592548872
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1452592548872
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1452592548872
java.specification.name,sysinfo,,,"Java Platform API Specification",1452592548872
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1452592548872
java.specification.version,sysinfo,,,"1.6",1452592548872
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1452592548872
java.version,sysinfo,,,"1.6.0_23",1452592548872
java.vm.info,sysinfo,,,"mixed mode",1452592548872
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1452592548872
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1452592548872
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1452592548872
java.vm.specification.version,sysinfo,,,"1.0",1452592548872
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1452592548872
java.vm.version,sysinfo,,,"19.0-b09",1452592548872
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1452592549232
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1452592549410
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1452592549474
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1452592552089
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1452592552093
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1452592552094
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1452592552094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592552124
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1452592553011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592555152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592560161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592563098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1452592565121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592565431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592576920
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1452592576931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592578791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592583985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592630590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592638145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592656602
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1452592656648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592657081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592658261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1452592658547
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1452592660791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592661094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592672490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1452592672980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592673167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592747841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592749100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592750118
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1452592750191
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1452592750234
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1452592750448
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1452592750449
stopped,bundle,com.altera.debug.cdi.gdb.plugin,14.0.0.200,"com.altera.debug.cdi.gdb.plugin",1452592750449
stopped,bundle,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch",1452592750449
stopped,bundle,com.altera.sbt4e.launch,14.0.0.200,"com.altera.sbt4e.launch",1452592750450
