187.09,-72.61,356.79,1,0
189.98,-72.82,355.03,1,0
192.86,-73.11,353.35,1,0
195.73,-73.50,351.61,1,0
198.60,-73.95,350.73,1,0
201.46,-74.42,350.82,1,0
204.31,-74.87,351.49,1,0
207.18,-75.27,352.79,1,0
210.06,-75.61,353.84,1,0
212.95,-75.89,354.90,1,0
215.84,-76.12,356.13,1,0
218.73,-76.28,357.55,1,0
221.63,-76.36,359.49,1,0
224.53,-76.36,0.37,1,0
227.42,-76.31,1.58,1,0
230.32,-76.20,3.13,1,0
233.21,-75.99,5.02,1,0
236.10,-75.71,6.08,1,0
238.98,-75.40,6.02,1,0
241.86,-75.14,3.82,1,0
243.84,-75.05,354.58,1,0
243.84,-75.05,330.86,1,0
243.84,-75.05,307.21,1,0
243.84,-75.05,283.48,1,0
244.00,-76.95,274.91,1,0
244.14,-79.84,270.09,1,0
243.96,-82.73,263.18,1,0
242.49,-89.57,246.82,1,0
242.49,-89.57,223.09,1,0
242.49,-89.57,199.37,1,0
242.49,-89.57,175.64,1,0
240.62,-89.13,166.65,1,0
237.79,-88.54,169.87,1,0
234.92,-88.13,173.84,1,0
232.03,-87.93,178.10,1,0
229.13,-87.95,182.08,1,0
226.24,-88.15,186.37,1,0
223.37,-88.56,189.04,1,0
220.52,-89.05,190.53,1,0
217.68,-89.62,192.09,1,0
214.85,-90.28,193.78,1,0
212.05,-91.01,195.44,1,0
209.27,-91.80,196.32,1,0
206.49,-92.64,197.62,1,0
203.74,-93.53,198.27,1,0
200.99,-94.46,198.81,1,0
198.25,-95.41,198.97,1,0
195.51,-96.33,198.44,1,0
192.74,-97.20,196.36,1,0
189.95,-98.00,195.74,1,0
187.16,-98.77,195.34,1,0
184.37,-99.55,195.94,1,0
181.59,-100.38,197.87,1,0
178.85,-101.33,200.21,1,0
176.15,-102.38,202.31,1,0
173.49,-103.53,204.51,1,0
170.86,-104.75,204.79,1,0
163.50,-107.98,201.12,1,0
160.78,-108.99,200.14,1,0
158.06,-109.98,199.79,1,0
155.33,-110.97,200.21,1,0
152.62,-112.00,201.44,1,0
149.96,-113.12,203.95,1,0
147.34,-114.35,206.43,1,0
144.78,-115.71,209.68,1,0
142.32,-117.25,214.38,1,0
140.01,-119.00,219.58,1,0
137.88,-120.96,226.08,1,0
136.03,-123.17,233.71,1,0
134.48,-125.63,241.40,1,0
133.27,-128.26,249.16,1,0
132.45,-131.03,257.24,1,0
132.00,-133.89,264.44,1,0
131.89,-136.79,270.96,1,0
132.11,-139.68,276.83,1,0
132.55,-142.54,280.69,1,0
133.17,-145.37,283.37,1,0
133.86,-148.19,284.17,1,0
134.55,-151.00,283.47,1,0
135.17,-153.84,281.24,1,0
135.70,-156.69,279.85,1,0
135.73,-156.87,257.92,1,0
135.73,-156.87,234.19,1,0
135.73,-156.87,210.47,1,0
134.94,-157.05,193.16,1,0
132.13,-157.73,194.04,1,0
129.31,-158.44,194.03,1,0
121.44,-159.96,186.83,1,0
118.55,-160.17,181.45,1,0
115.66,-160.12,176.37,1,0
112.78,-159.79,171.31,1,0
109.94,-159.25,167.34,1,0
107.13,-158.55,164.84,1,0
104.34,-157.75,163.63,1,0
101.56,-156.94,164.07,1,0
98.76,-156.18,165.81,1,0
95.94,-155.52,167.61,1,0
93.10,-154.92,168.31,1,0
90.26,-154.35,168.43,1,0
87.42,-153.78,168.86,1,0
84.58,-153.20,168.71,1,0
81.71,-152.77,174.63,1,0
78.82,-152.71,182.54,1,0
75.94,-153.03,190.10,1,0
73.13,-153.72,196.96,1,0
70.41,-154.73,203.34,1,0
67.80,-155.99,207.57,1,0
67.13,-156.35,191.54,1,0
67.13,-156.35,167.81,1,0
67.13,-156.35,144.09,1,0
67.01,-156.15,121.91,1,0
65.42,-153.72,124.15,1,0
63.78,-151.34,124.64,1,0
62.16,-148.93,123.22,1,0
60.65,-146.46,119.71,1,0
60.19,-145.65,102.84,1,0
60.19,-145.65,79.11,1,0
62.14,-144.52,28.20,1,0
64.77,-143.30,22.02,1,0
67.52,-142.38,14.93,1,0
70.35,-141.83,7.42,1,0
73.24,-141.62,1.45,1,0
76.14,-141.65,357.92,1,0
79.04,-141.79,357.44,1,0
81.93,-141.86,359.70,1,0
84.83,-141.82,2.22,1,0
87.72,-141.61,5.79,1,0
90.59,-141.22,9.48,1,0
93.44,-140.66,12.47,1,0
96.25,-139.96,14.90,1,0
99.03,-139.19,16.56,1,0
101.80,-138.32,17.87,1,0
104.55,-137.40,19.20,1,0
107.27,-136.41,20.48,1,0
109.97,-135.35,22.24,1,0
112.65,-134.25,22.30,1,0
115.33,-133.14,22.60,1,0
118.01,-132.03,22.23,1,0
120.70,-130.95,21.53,1,0
123.39,-129.89,21.19,1,0
126.11,-128.87,19.98,1,0
128.85,-127.92,18.40,1,0
131.61,-127.04,16.82,1,0
134.39,-126.24,15.41,1,0
137.19,-125.47,15.37,1,0
139.98,-124.70,15.43,1,0
142.78,-123.92,15.88,1,0
150.33,-121.60,18.36,1,0
153.07,-120.64,20.27,1,0
155.76,-119.57,23.19,1,0
158.39,-118.35,26.22,1,0
160.97,-117.02,28.21,1,0
163.48,-115.59,31.14,1,0
165.92,-114.02,34.59,1,0
168.25,-112.29,38.72,1,0
170.42,-110.37,44.47,1,0
172.35,-108.21,51.57,1,0
173.98,-105.82,60.05,1,0
175.20,-103.19,69.76,1,0
175.95,-100.39,79.60,1,0
176.21,-97.51,89.60,1,0
175.98,-94.62,99.09,1,0
175.28,-91.81,108.58,1,0
174.12,-89.16,118.42,1,0
172.52,-86.75,128.43,1,0
170.52,-84.66,138.30,1,0
168.20,-82.92,147.62,1,0
165.64,-81.57,156.62,1,0
162.90,-80.65,166.11,1,0
160.03,-80.21,175.91,1,0
157.15,-80.24,184.74,1,0
154.29,-80.71,193.26,1,0
151.54,-81.57,201.14,1,0
148.92,-82.82,209.15,1,0
146.49,-84.39,216.29,1,0
144.27,-86.25,223.27,1,0
142.28,-88.36,229.56,1,0
137.94,-95.10,243.76,1,0
136.75,-97.75,247.50,1,0
135.69,-100.45,249.09,1,0
134.68,-103.16,249.85,1,0
133.67,-105.88,249.64,1,0
132.65,-108.59,249.03,1,0
131.57,-111.28,247.33,1,0
130.43,-113.94,246.03,1,0
129.20,-116.56,244.08,1,0
127.87,-119.14,241.48,1,0
126.45,-121.66,240.02,1,0
124.97,-124.15,238.75,1,0
123.45,-126.62,237.97,1,0
121.89,-129.07,236.91,1,0
120.29,-131.48,236.25,1,0
118.69,-133.90,236.60,1,0
117.11,-136.33,237.81,1,0
115.60,-138.80,238.88,1,0
114.14,-141.31,240.94,1,0
112.77,-143.86,242.96,1,0
111.53,-146.48,246.16,1,0
110.42,-149.16,248.97,1,0
109.47,-151.90,252.31,1,0
108.70,-154.69,257.02,1,0
108.18,-157.54,262.55,1,0
108.00,-160.43,270.57,1,0
108.29,-163.30,280.44,1,0
109.06,-166.08,290.07,1,0
110.29,-168.70,300.09,1,0
111.96,-171.07,309.36,1,0
