4.69,-0.08,1.23,1,0
7.08,0.08,6.18,1,0
9.44,0.48,13.39,1,0
11.67,1.20,22.11,1,0
13.80,2.29,31.61,1,0
15.72,3.71,41.54,1,0
17.35,5.46,51.80,1,0
18.65,7.47,62.05,1,0
19.57,9.67,72.29,1,0
20.08,12.01,82.51,1,0
20.18,14.40,92.44,1,0
19.86,16.77,102.25,1,0
19.18,19.01,111.11,1,0
18.18,21.08,120.02,1,0
16.83,23.05,128.18,1,0
15.27,24.80,134.79,1,0
13.55,26.33,141.43,1,0
11.60,27.71,147.62,1,0
9.52,28.89,152.65,1,0
7.35,29.91,156.41,1,0
5.14,30.82,158.48,1,0
2.94,31.65,160.02,1,0
0.69,32.47,159.37,1,0
-1.54,33.35,157.96,1,0
-3.74,34.28,155.95,1,0
-5.91,35.29,154.09,1,0
-8.05,36.37,152.52,1,0
-10.17,37.49,151.70,1,0
-12.24,38.62,151.45,1,0
-16.41,40.89,151.38,1,0
-18.51,42.05,151.12,1,0
-20.56,43.20,150.54,1,0
-22.64,44.38,150.26,1,0
-24.68,45.55,149.64,1,0
-26.73,46.78,149.10,1,0
-28.75,47.99,149.08,1,0
-30.72,49.18,148.53,1,0
-32.76,50.44,147.96,1,0
-34.78,51.72,147.78,1,0
-36.81,53.00,147.45,1,0
-38.83,54.29,146.96,1,0
-40.84,55.60,146.59,1,0
-42.84,56.93,146.44,1,0
-44.80,58.22,146.66,1,0
-46.79,59.55,145.84,1,0
-48.74,60.87,145.34,1,0
-50.66,62.22,144.42,1,0
-52.61,63.62,144.15,1,0
-54.51,65.00,143.80,1,0
-56.43,66.43,143.01,1,0
-58.35,67.88,142.63,1,0
-60.23,69.35,141.42,1,0
-62.09,70.86,140.67,1,0
-63.90,72.36,139.78,1,0
-65.71,73.92,138.95,1,0
-67.47,75.47,138.20,1,0
-69.22,77.05,137.89,1,0
-71.00,78.65,138.06,1,0
-72.74,80.22,137.93,1,0
-76.32,83.40,138.74,1,0
-78.13,84.98,139.33,1,0
-79.97,86.52,140.37,1,0
-81.82,88.04,140.74,1,0
-83.68,89.55,141.51,1,0
-85.57,91.02,142.77,1,0
-87.45,92.42,144.09,1,0
-89.37,93.77,145.33,1,0
-91.36,95.10,147.24,1,0
-93.40,96.35,149.71,1,0
-95.50,97.51,152.50,1,0
-97.65,98.55,155.82,1,0
-99.86,99.46,159.49,1,0
-102.14,100.22,163.86,1,0
-104.46,100.78,169.14,1,0
-106.84,101.07,176.48,1,0
-109.23,101.04,185.33,1,0
-111.53,100.60,195.45,1,0
-113.76,99.75,206.05,1,0
-115.81,98.51,216.22,1,0
-117.60,96.93,225.99,1,0
-119.09,95.06,236.40,1,0
-120.23,92.96,246.43,1,0
-120.98,90.69,256.54,1,0
-121.33,88.32,266.27,1,0
-121.28,85.93,275.84,1,0
-120.84,83.63,285.44,1,0
-120.03,81.43,294.51,1,0
-118.85,79.35,304.30,1,0
-117.37,77.53,313.24,1,0
-113.63,74.64,330.59,1,0
-111.46,73.62,338.80,1,0
-109.17,72.92,347.36,1,0
-106.80,72.58,355.86,1,0
-104.41,72.59,4.22,1,0
-102.04,72.92,11.41,1,0
-99.72,73.54,18.49,1,0
-97.50,74.44,25.25,1,0
-95.41,75.59,32.15,1,0
-93.45,76.98,38.42,1,0
-91.68,78.58,45.22,1,0
-90.12,80.33,51.24,1,0
-88.74,82.23,56.27,1,0
-87.49,84.27,60.47,1,0
-86.39,86.34,63.07,1,0
-85.34,88.49,64.32,1,0
-84.30,90.66,64.42,1,0
-83.23,92.80,62.95,1,0
-82.12,94.92,61.20,1,0
-80.90,96.98,58.16,1,0
-79.61,99.00,56.22,1,0
-78.27,100.92,54.42,1,0
-76.85,102.85,52.88,1,0
-75.43,104.72,52.82,1,0
-74.01,106.59,52.95,1,0
-72.60,108.47,53.53,1,0
-71.22,110.37,54.31,1,0
-69.83,112.32,54.66,1,0
-68.46,114.29,55.38,1,0
-67.12,116.23,55.48,1,0
-64.40,120.11,54.45,1,0
-63.00,122.07,54.31,1,0
-61.59,124.00,53.51,1,0
-60.19,125.89,52.96,1,0
-58.76,127.75,52.31,1,0
-57.30,129.65,52.57,1,0
-55.87,131.52,53.19,1,0
-54.45,133.45,53.81,1,0
-53.05,135.39,54.84,1,0
-51.73,137.28,55.09,1,0
-50.36,139.26,55.35,1,0
-49.03,141.19,55.75,1,0
-47.69,143.18,56.10,1,0
-46.39,145.13,56.83,1,0
-45.12,147.10,57.47,1,0
-43.86,149.14,58.52,1,0
-42.61,151.19,59.29,1,0
-41.38,153.24,58.87,1,0
-40.16,155.24,58.25,1,0
-38.90,157.22,56.98,1,0
-37.59,159.22,56.37,1,0
-36.27,161.16,55.38,1,0
-34.89,163.12,54.34,1,0
-33.50,165.02,53.48,1,0
-32.10,166.90,53.02,1,0
-30.64,168.80,52.04,1,0
-29.15,170.68,51.32,1,0
-27.64,172.53,50.16,1,0
-26.09,174.36,49.07,1,0
-24.49,176.14,47.01,1,0
-21.17,179.54,45.16,1,0
-19.54,181.22,46.66,1,0
-17.92,182.98,48.15,1,0
-16.35,184.79,50.12,1,0
-14.85,186.66,52.14,1,0
-13.41,188.57,53.69,1,0
-12.04,190.47,55.17,1,0
-10.71,192.46,56.81,1,0
-9.45,194.44,57.77,1,0
-8.21,196.44,58.73,1,0
-6.98,198.49,59.11,1,0
-5.78,200.51,59.68,1,0
-4.59,202.59,60.40,1,0
-3.43,204.64,60.91,1,0
-2.29,206.69,61.18,1,0
-1.15,208.79,61.66,1,0
-0.05,210.86,62.55,1,0
1.05,213.00,63.37,1,0
2.11,215.15,64.27,1,0
2.92,216.83,61.10,1,0
2.92,216.83,41.39,1,0
2.92,216.83,21.69,1,0
2.92,216.83,1.98,1,0
4.20,216.70,355.23,1,0
6.59,216.61,0.99,1,0
8.97,216.83,9.28,1,0
11.30,217.40,17.80,1,0
13.53,218.30,26.28,1,0
15.53,219.52,36.29,1,0
17.25,221.10,48.80,1,0
19.49,225.27,74.55,1,0
19.85,227.64,87.68,1,0
19.66,230.04,100.82,1,0
18.93,232.33,113.96,1,0
17.73,234.35,126.83,1,0
16.07,236.09,139.97,1,0
14.10,237.38,152.84,1,0
11.85,238.22,165.98,1,0
9.52,238.52,178.86,1,0
7.13,238.28,191.99,1,0
4.85,237.51,205.13,1,0
2.85,236.26,218.00,1,0
1.15,234.57,231.14,1,0
-0.13,232.53,244.28,1,0
-0.90,230.26,257.42,1,0
-1.14,227.92,270.29,1,0
-0.85,225.54,283.43,1,0
-0.02,223.28,296.56,1,0
1.28,221.31,309.44,1,0
3.01,219.65,322.58,1,0
5.04,218.45,335.45,1,0
7.28,217.73,348.32,1,0
9.67,217.53,1.46,1,0
12.00,217.86,14.34,1,0
14.24,218.73,27.47,1,0
16.23,220.08,40.61,1,0
17.82,221.81,53.48,1,0
19.01,223.90,66.62,1,0
19.69,226.15,79.50,1,0
19.84,228.55,92.63,1,0
