2.92,-0.18,353.56,1,0
5.78,-0.63,348.98,1,0
8.61,-1.26,346.84,1,0
11.44,-1.88,348.57,1,0
14.30,-2.37,352.12,1,0
17.18,-2.64,357.22,1,0
20.08,-2.61,4.44,1,0
22.94,-2.16,13.43,1,0
25.67,-1.23,23.68,1,0
28.20,0.18,34.12,1,0
30.43,2.02,44.63,1,0
32.29,4.24,55.00,1,0
33.71,6.76,65.55,1,0
34.66,9.49,75.76,1,0
35.09,12.35,86.42,1,0
35.01,15.24,96.41,1,0
34.43,18.07,105.93,1,0
33.38,20.77,115.61,1,0
31.91,23.26,125.24,1,0
30.05,25.47,134.55,1,0
27.86,27.37,142.95,1,0
25.43,28.96,150.34,1,0
22.82,30.21,157.96,1,0
20.09,31.13,164.54,1,0
17.26,31.75,170.20,1,0
14.38,32.12,174.77,1,0
11.49,32.30,178.07,1,0
8.59,32.34,180.04,1,0
5.69,32.36,179.21,1,0
2.80,32.44,177.03,1,0
-5.00,33.12,173.17,1,0
-7.87,33.50,171.44,1,0
-10.74,33.94,170.89,1,0
-13.60,34.42,170.40,1,0
-16.45,34.93,169.39,1,0
-19.29,35.48,168.41,1,0
-22.12,36.09,167.35,1,0
-24.94,36.75,166.56,1,0
-27.76,37.43,166.14,1,0
-30.57,38.14,165.80,1,0
-33.38,38.84,166.05,1,0
-36.19,39.56,165.34,1,0
-39.00,40.29,165.59,1,0
-41.80,41.02,165.42,1,0
-44.62,41.72,166.28,1,0
-47.43,42.40,166.64,1,0
-50.25,43.08,166.29,1,0
-53.07,43.77,166.30,1,0
-55.87,44.47,165.95,1,0
-58.68,45.18,165.60,1,0
-61.49,45.91,165.08,1,0
-64.28,46.66,165.14,1,0
-67.09,47.41,165.10,1,0
-69.88,48.17,164.85,1,0
-72.69,48.90,165.39,1,0
-75.49,49.64,165.45,1,0
-78.29,50.38,165.01,1,0
-81.09,51.15,163.79,1,0
-83.86,52.00,162.65,1,0
-86.62,52.88,162.03,1,0
-94.12,55.59,158.27,1,0
-96.81,56.68,157.74,1,0
-99.48,57.79,157.24,1,0
-102.15,58.93,156.30,1,0
-104.80,60.09,156.48,1,0
-107.46,61.26,155.94,1,0
-110.10,62.44,155.85,1,0
-112.75,63.62,155.93,1,0
-115.40,64.79,156.45,1,0
-118.08,65.91,158.10,1,0
-120.78,66.96,159.73,1,0
-123.51,67.92,161.05,1,0
-126.27,68.82,162.91,1,0
-129.05,69.61,165.03,1,0
-131.88,70.28,168.54,1,0
-134.73,70.79,171.00,1,0
-137.61,71.13,174.88,1,0
-140.49,71.28,179.38,1,0
-143.39,71.17,185.12,1,0
-146.25,70.73,191.90,1,0
