what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1451304254468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1451304301175
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1451304301783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451304302111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451304305621
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1451304306744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1451304307727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451304309443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451304370442
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1451304371191
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1451304376042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1451304377680
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1451304378320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451304378616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451304382033
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1451304383327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1451304384419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451304386213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451304414309
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1451304415261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1451304418724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1451304469845
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1451304470625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451304470937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451304474447
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1451352283138
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1451352283140
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1451352283142
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1451352283144
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1451352283144
